state_abbr,year,fiscal_year,leg_total,leg_sales,leg_income,leg_corporate,leg_cigarette_tobacco,leg_fuel,leg_alcohol,leg_others,leg_fees,gov_total,gov_sales,gov_income,gov_corporate,gov_cigarette_tobacco,gov_fuel,gov_alcohol,gov_others,gov_fees,personal_income,population,taxes_last_year,percent_change_personal_income,percent_change_population,estimated_imbalance,state,gov_party,house_dem_share,senate_dem_share,citizen_ideology,year_of_biennium,ranney_10yrs,change_in_gov_party,change_in_house_dem_share,change_in_senate_dem_share,change_in_citizen_ideology,control,dem_gain_gov,dem_gain_house,dem_gain_senate
IN,1997,1998,-55e6,0,-49e6,-55e5,0,0,0,0,0,-1e8,0,-1e8,0,0,0,0,0,0,0.15,6,9.1,7.69,1.69,1005,Indiana,Democrat,0.5,0.38,40.29866,First Year of Biennium,0.492885,No Change,0.07,0,2.095889999999997,1,0,0,0
IN,1998,1999,-54e6,0,-43e6,-12e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,6,9.1,7.14,0,1366,Indiana,Democrat,0.5,0.38,41.95759,Second Year of Biennium,0.4909425,No Change,0,0,1.6589300000000051,1,0,0,0
IN,1999,2000,-12e7,0,-41e6,0,0,0,0,-8e7,0,-82e6,0,-82e6,0,0,0,0,0,0,0.17,6.1,9.7,6.67,0,1076,Indiana,Democrat,0.53,0.38,48.96306,First Year of Biennium,0.489,No Change,0.030000000000000027,0,7.005469999999995,2,0,0,0
IN,2000,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,6.1,10,6.25,1.67,392,Indiana,Democrat,0.53,0.38,38.936,Second Year of Biennium,0.4873475,No Change,0,0,-10.027059999999999,2,0,0,0
IN,2001,2002,-59e5,-52e5,-7e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,6.2,10,0,0,16,Indiana,Democrat,0.53,0.36,46.12667,First Year of Biennium,0.485695,No Change,0,-0.020000000000000018,7.190669999999997,2,0,0,0
IN,2002,2003,1e9,39e7,91e5,-43e6,27e7,0,0,37e7,0,4e6,0,0,0,0,0,0,0,4e6,0.18,6.2,10,5.88,1.64,0,Indiana,Democrat,0.5306122448979592,0.36,42.82117,Second Year of Biennium,0.4834625,No Change,6.12244897959191e-4,0,-3.305499999999995,2,0,0,0
IN,2003,2004,2e6,0,0,0,0,0,0,0,2e6,0,0,0,0,0,0,0,0,0,0.19,6.2,11,0,0,2,Indiana,Democrat,0.51,0.36,46.09899,First Year of Biennium,0.48123,No Change,-0.02061224489795921,0,3.2778199999999984,2,0,0,0
IN,2004,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,6.3,12,5.56,0,132,Indiana,Democrat,0.51,0.36,45.9883,Second Year of Biennium,0.4663775,No Change,0,0,-0.11068999999999818,2,0,0,0
IN,2005,2006,57e6,-27e6,0,0,0,0,0,0,84e6,27e7,-23e6,29e7,0,0,0,0,0,0,0.21,6.3,13,5.26,1.61,135,Indiana,Republican,0.48,0.34,49.66132,First Year of Biennium,0.451525,Change,-0.030000000000000027,-0.019999999999999962,3.673020000000001,0,-1,-1,0
IN,2006,2007,41e6,-9e6,-14e5,32e6,0,0,0,0,19e6,44e6,-8e6,-14e5,32e6,0,0,0,0,21e6,0.21,6.4,14,5,0,128,Indiana,Republican,0.48,0.34,52.70638,Second Year of Biennium,0.449195,No Change,0,0,3.0450599999999994,0,0,0,0
IN,2007,2008,35e6,17e6,-19e6,-72e5,44e6,0,0,0,0,-58e5,0,-58e5,0,0,0,0,0,0,0.22,6.4,14,0,1.59,938,Indiana,Republican,0.51,0.34,53.20749,First Year of Biennium,0.446865,No Change,0.030000000000000027,0,0.5011099999999971,1,0,1,0
IN,2008,2009,-29e7,9e8,-19e6,0,0,0,0,-12e8,29e5,-78e7,93e7,0,0,0,0,0,-17e8,0,0.22,6.5,15,4.76,0,905,Indiana,Republican,0.51,0.34,50.43163,Second Year of Biennium,0.4427375,No Change,0,0,-2.7758600000000015,1,0,0,0
IN,2009,2010,-31e6,-15e5,-17e5,-28e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,6.5,15,0,1.56,319,Indiana,Republican,0.52,0.34,48.22389,First Year of Biennium,0.43861,No Change,0.010000000000000009,0,-2.207740000000001,1,0,0,0
IN,2010,2011,-33e5,0,-33e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,6.5,14,0,0,1124,Indiana,Republican,0.52,0.34,40.4287,Second Year of Biennium,0.4161925,No Change,0,0,-7.795189999999998,1,0,0,0
IN,2011,2012,-29e5,0,0,-29e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6.5,15,7.72,0.25,1124,Indiana,Republican,0.4,0.26,39.50527,First Year of Biennium,NA,No Change,-0.12,-0.08000000000000002,-0.9234299999999962,0,0,-1,0
IA,1987,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,2.8,2.7,5.13,0,0,Iowa,Republican,0.58,0.6,54.32582,First Year of Biennium,0.45014,NA,NA,NA,NA,2,NA,0,0
IA,1988,1989,68e6,0,0,0,2e7,48e6,0,0,0,39e6,0,0,6e6,3e7,1e6,22e5,0,0,0.046,2.8,2.8,2.44,0,47,Iowa,Republican,0.58,0.6,61.03332,Second Year of Biennium,0.4725825,No Change,0,0,6.707500000000003,2,0,0,0
IA,1989,1990,-7e6,0,0,0,-7e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,2.8,3.2,9.52,0,71,Iowa,Republican,0.61,0.6,49.64545,First Year of Biennium,0.495025,No Change,0.030000000000000027,0,-11.387870000000007,2,0,0,0
IA,1990,1991,-71e5,0,-71e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.8,3.3,4.35,0,18,Iowa,Republican,0.61,0.6,49.97696,Second Year of Biennium,0.5132225,No Change,0,0,0.3315100000000015,2,0,0,0
IA,1991,1992,19e6,0,34e5,3e5,13e6,0,0,21e5,0,28e6,0,0,0,26e6,0,24e5,0,0,0.053,2.8,3.4,4.17,0,8,Iowa,Republican,0.55,0.56,50.02159,First Year of Biennium,0.53142,No Change,-0.05999999999999994,-0.039999999999999925,0.044630000000005055,2,0,0,0
IA,1992,1993,23e7,22e7,-13e6,0,0,0,0,17e6,0,97e6,95e5,0,0,22e6,0,0,66e6,0,0.053,2.8,3.6,6,0,90,Iowa,Republican,0.55,0.58,53.04232,Second Year of Biennium,0.5262225,No Change,0,0.019999999999999907,3.0207299999999933,2,0,0,0
IA,1993,1994,55e5,0,0,0,0,0,0,0,55e5,0,0,0,0,0,0,0,0,0,0.058,2.9,3.9,0,0,2,Iowa,Republican,0.49,0.54,46.2712,First Year of Biennium,0.521025,No Change,-0.06000000000000005,-0.039999999999999925,-6.771119999999996,1,0,-1,0
IA,1994,1995,19e5,0,0,0,0,0,0,0,19e5,0,0,0,0,0,0,0,0,0,0.06,2.9,4.1,9.43,3.57,178,Iowa,Republican,0.49,0.54,42.37159,Second Year of Biennium,0.512875,No Change,0,0,-3.8996100000000027,1,0,0,0
IA,1995,1996,-48e6,0,-46e6,0,0,0,0,-2e6,0,0,0,0,0,0,0,0,0,0,0.066,2.9,4.4,3.45,0,188,Iowa,Republican,0.36,0.54,42.88015,First Year of Biennium,0.504725,No Change,-0.13,0,0.5085600000000028,1,0,0,0
IA,1996,1997,-5e6,0,-5e6,0,0,0,0,0,0,-22e6,0,-5e6,-8e6,0,0,0,-89e5,0,0.069,2.9,4.4,10,0,346,Iowa,Republican,0.36,0.54,41.25816,Second Year of Biennium,0.4832775,No Change,0,0,-1.6219900000000038,1,0,0,0
IA,1997,1998,-13e7,-4e6,-1e8,-5e6,0,0,0,-19e6,0,-22e7,-4e6,-2e8,0,0,0,0,-18e6,0,0.072,2.9,4.7,4.55,0,367,Iowa,Republican,0.46,0.42,40.772,First Year of Biennium,0.46183,No Change,0.10000000000000003,-0.12000000000000005,-0.48615999999999815,0,0,0,-1
IA,1998,1999,-86e6,-15e6,-71e6,0,0,0,0,0,0,-5e7,-4e6,-46e6,0,0,0,0,0,0,0.075,2.9,4.8,4.35,0,331,Iowa,Republican,0.46,0.44,42.58216,Second Year of Biennium,0.4538025,No Change,0,0.020000000000000018,1.8101600000000033,0,0,0,0
IA,1999,2000,-58e5,-58e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,2.9,4.9,4.17,0,114,Iowa,Democrat,0.44,0.4,48.33892,First Year of Biennium,0.445775,Change,-0.020000000000000018,-0.03999999999999998,5.75676,1,1,0,0
IA,2000,2001,-11e6,-3e6,-84e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,2.9,5.2,6.67,0,8,Iowa,Democrat,0.44,0.4,38.673,Second Year of Biennium,0.4424925,No Change,0,0,-9.66592,1,0,0,0
IA,2001,2002,0,0,0,0,0,0,0,0,0,64e5,0,0,0,0,0,0,0,64e5,0.085,2.9,5.2,2.5,0,3,Iowa,Democrat,0.44,0.4,51.18152,First Year of Biennium,0.43921,No Change,0,0,12.508519999999997,1,0,0,0
IA,2002,2003,31e5,0,0,0,0,0,0,0,31e5,37e5,0,0,0,0,0,0,0,37e5,0.086,2.9,5,3.66,0,1,Iowa,Democrat,0.44,0.4,41.53098,Second Year of Biennium,0.439245,No Change,0,0,-9.65054,1,0,0,0
IA,2003,2004,0,0,0,0,0,0,0,0,0,54e6,27e6,0,25e6,0,0,0,0,26e5,0.093,3,4.9,1.18,0,20,Iowa,Democrat,0.46,0.42,47.85461,First Year of Biennium,0.43928,No Change,0.020000000000000018,0.019999999999999962,6.323630000000001,1,0,0,0
IA,2004,2005,-63e6,-63e6,0,0,0,0,0,0,0,25e7,14e7,0,0,11e7,0,0,0,2e5,0.095,3,5.2,8.14,3.45,61,Iowa,Democrat,0.47,0.42,51.17184,Second Year of Biennium,0.4445175,No Change,0.009999999999999953,0,3.317230000000002,1,0,0,0
IA,2005,2006,9e5,0,0,-3e6,0,0,0,0,39e5,15e7,0,0,25e6,13e7,0,0,0,0,0.1,3,5.8,2.15,0,203,Iowa,Democrat,0.49,0.5,50.25867,First Year of Biennium,0.449755,No Change,0.020000000000000018,0.08000000000000002,-0.9131700000000009,1,0,0,0
IA,2006,2007,0,0,0,0,0,0,0,0,0,18e7,0,0,25e6,13e7,0,74e5,0,15e6,0.11,3,6.1,5.26,0,260,Iowa,Democrat,0.49,0.5,52.47612,Second Year of Biennium,0.4844175,No Change,0,0,2.2174499999999995,1,0,0,0
IA,2007,2008,12e7,0,-1e7,0,13e7,0,0,0,0,16e7,0,-63e5,25e6,14e7,0,0,0,15e5,0.12,3,6.5,10,0,55,Iowa,Democrat,0.54,0.6,55.46584,First Year of Biennium,0.51908,No Change,0.050000000000000044,0.09999999999999998,2.9897199999999984,3,0,1,0
IA,2008,2009,1e5,0,0,0,0,0,0,0,1e5,11e7,0,0,75e6,0,0,0,0,35e6,0.11,3,6.9,9.09,0,30,Iowa,Democrat,0.53,0.6,56.95164,Second Year of Biennium,0.5410725,No Change,-0.010000000000000009,0,1.4857999999999976,3,0,0,0
IA,2009,2010,35e6,0,0,18e6,0,0,0,0,17e6,28e6,0,0,28e6,0,0,0,0,0,0.12,3.1,7,-8.33,0,102,Iowa,Democrat,0.56,0.64,53.30738,First Year of Biennium,0.563065,No Change,0.030000000000000027,0.040000000000000036,-3.6442599999999956,3,0,0,0
IA,2010,2011,0,0,0,0,0,0,0,0,0,35e6,0,-88e5,53e6,0,0,0,0,-89e5,0.13,3.1,6.8,9.09,3.33,482,Iowa,Democrat,0.56,0.64,48.09266,Second Year of Biennium,0.5630825,No Change,0,0,-5.21472,3,0,0,0
IA,2011,2012,-32e6,0,-29e6,-56e5,0,0,25e5,0,0,42e6,0,-12e6,-14e7,0,0,0,19e7,0,0.14,3.1,7.2,8.92,-1.16,555,Iowa,Republican,0.4,0.52,42.50238,First Year of Biennium,NA,Change,-0.16000000000000003,-0.12,-5.59028,1,-1,-1,0
KS,1987,1988,56e5,0,0,0,0,0,0,56e5,0,-17e5,0,0,0,0,0,0,-17e5,0,0.041,2.5,2.1,5.56,0,146,Kansas,Republican,0.408,0.4,35.77227,First Year of Biennium,0.43817,NA,NA,NA,NA,0,NA,0,0
KS,1988,1989,-63e6,-13e6,-49e6,-1e6,0,0,0,0,0,-28e6,-73e5,-21e6,1e6,0,0,0,0,0,0.042,2.5,2.4,5.26,4.17,327,Kansas,Republican,0.408,0.4,44.15823,Second Year of Biennium,0.4246925,No Change,0,0,8.385960000000004,0,0,0,0
KS,1989,1990,25e6,42e6,-69e6,-3e6,0,55e6,0,0,0,-79e6,0,-79e6,0,0,0,0,0,0,0.045,2.5,2.5,5,0,270,Kansas,Republican,0.464,0.45,33.90492,First Year of Biennium,0.411215,No Change,0.05600000000000005,0.04999999999999999,-10.253310000000006,0,0,0,0
KS,1990,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,2.5,2.7,7.14,0,154,Kansas,Republican,0.464,0.45,37.60846,Second Year of Biennium,0.41501,No Change,0,0,3.703540000000004,0,0,0,0
KS,1991,1992,0,0,0,0,0,0,0,0,0,48e7,48e7,0,0,0,0,0,0,0,0.05,2.5,2.8,2.22,0,125,Kansas,Democrat,0.504,0.45,33.40643,First Year of Biennium,0.418805,Change,0.03999999999999998,0,-4.202030000000001,2,1,1,0
KS,1992,1993,35e7,22e7,11e7,7e6,0,0,0,14e6,0,0,0,0,0,0,0,0,0,0,0.052,2.6,2.8,8.7,0,373,Kansas,Democrat,0.504,0.45,44.99161,Second Year of Biennium,0.4178375,No Change,0,0,11.585180000000001,2,0,0,0
KS,1993,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,2.6,3.3,4,4,329,Kansas,Democrat,0.472,0.325,37.52938,First Year of Biennium,0.41687,No Change,-0.03200000000000003,-0.125,-7.462229999999998,1,0,-1,0
KS,1994,1995,-11e6,-2e6,0,0,0,0,0,-89e5,0,0,0,0,0,0,0,0,0,0,0.057,2.6,3.7,5.77,0,359,Kansas,Democrat,0.472,0.325,31.99026,Second Year of Biennium,0.3970575,No Change,0,0,-5.539120000000004,1,0,0,0
KS,1995,1996,-18e7,-32e6,0,0,0,0,0,-15e7,0,-74e6,-3e7,0,0,0,0,0,-44e6,0,0.061,2.6,3.8,3.64,0,262,Kansas,Republican,0.36,0.325,34.27637,First Year of Biennium,0.377245,Change,-0.11199999999999999,0,2.2861100000000008,0,-1,0,0
KS,1996,1997,-16e7,0,0,-1e6,0,0,0,-16e7,0,-75e6,0,0,0,0,0,0,-75e6,0,0.065,2.6,4,7.02,0,417,Kansas,Republican,0.352,0.325,36.52132,Second Year of Biennium,0.3717225,No Change,-0.008000000000000007,0,2.244950000000003,0,0,0,0
KS,1997,1998,-79e6,0,-2e7,0,0,0,0,-6e7,0,-12e7,-33e6,-2e7,-11e6,0,0,0,-57e6,0,0.069,2.7,4.2,6.56,0,595,Kansas,Republican,0.384,0.325,36.556,First Year of Biennium,0.3662,No Change,0.03200000000000003,0,0.03467999999999449,0,0,0,0
KS,1998,1999,-16e7,-32e6,-9e7,-16e6,0,0,0,-18e6,0,-33e7,-1e7,-49e6,-24e6,0,0,0,-24e7,0,0.072,2.7,4.7,6.15,3.85,612,Kansas,Republican,0.384,0.325,32.60756,Second Year of Biennium,0.3549475,No Change,0,0,-3.948439999999998,0,0,0,0
KS,1999,2000,-8e6,-1e6,0,-7e6,0,0,0,0,0,-12e6,0,-8e6,0,0,0,0,-4e6,0,0.077,2.7,4.6,4.35,0,318,Kansas,Republican,0.384,0.325,36.04784,First Year of Biennium,0.343695,No Change,0,0,3.4402800000000013,0,0,0,0
KS,2000,2001,-29e5,-44e5,0,0,0,0,0,15e5,0,0,0,0,0,0,0,0,0,0,0.08,2.7,4.8,6.94,0,430,Kansas,Republican,0.384,0.325,19.35375,Second Year of Biennium,0.31537,No Change,0,0,-16.69409,0,0,0,0
KS,2001,2002,28e6,0,0,65e5,0,0,0,56e5,16e6,0,0,0,0,0,0,0,0,0,0.081,2.7,5,3.9,0,174,Kansas,Republican,0.368,0.25,31.22618,First Year of Biennium,0.287045,No Change,-0.016000000000000014,-0.07500000000000001,11.872429999999998,0,0,0,0
KS,2002,2003,25e7,16e7,-16e6,-2e6,82e6,0,0,15e6,18e6,0,0,0,0,0,0,0,0,0,0.084,2.7,4.8,1.25,0,0,Kansas,Republican,0.368,0.25,30.67481,Second Year of Biennium,0.28254,No Change,0,0,-0.5513699999999986,0,0,0,0
KS,2003,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,2.7,5,3.7,0,240,Kansas,Democrat,0.36,0.25,35.78795,First Year of Biennium,0.278035,Change,-0.008000000000000007,0,5.113140000000001,1,1,0,0
KS,2004,2005,-1e5,-52e5,-2e5,0,0,0,0,53e5,0,16e7,61e6,98e6,0,0,0,0,0,0,0.091,2.7,5.3,3.57,0,280,Kansas,Democrat,0.36,0.25,36.59052,Second Year of Biennium,0.292575,No Change,0,0,0.8025699999999958,1,0,0,0
KS,2005,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,2.8,5.6,4.6,0,477,Kansas,Democrat,0.336,0.25,34.57004,First Year of Biennium,0.307115,No Change,-0.023999999999999966,0,-2.020479999999999,1,0,0,0
KS,2006,2007,-19e6,-13e6,-58e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.8,6.3,8.79,3.7,779,Kansas,Democrat,0.336,0.25,40.57601,Second Year of Biennium,0.3232825,No Change,0,0,6.005969999999998,1,0,0,0
KS,2007,2008,-41e6,-6e6,-26e6,-2e6,0,0,0,-7e6,0,-13e6,0,0,-58e5,0,0,0,-7e6,0,0.11,2.8,6.9,1.01,0,536,Kansas,Democrat,0.376,0.25,44.38121,First Year of Biennium,0.33945,No Change,0.03999999999999998,0,3.8052000000000064,1,0,0,0
KS,2008,2009,6e6,-3e6,0,9e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,2.8,7.2,10,0,58,Kansas,Democrat,0.376,0.25,44.801,Second Year of Biennium,0.3584725,No Change,0,0,0.419789999999999,1,0,0,0
KS,2009,2010,-2e6,0,0,-2e6,0,0,0,0,0,23e6,0,44e5,0,0,0,0,19e6,0,0.11,2.9,6.7,0,0,0,Kansas,Democrat,0.392,0.225,42.51202,First Year of Biennium,0.377495,No Change,0.016000000000000014,-0.024999999999999994,-2.2889800000000022,1,0,0,0
KS,2010,2011,34e7,34e7,0,0,0,0,0,0,0,42e7,35e7,0,0,52e6,0,0,18e6,0,0.12,2.9,6.5,0,3.57,36,Kansas,Democrat,0.392,0.225,35.05216,Second Year of Biennium,0.376805,No Change,0,0,-7.459859999999999,1,0,0,0
KS,2011,2012,23e5,88e5,-15e5,-5e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,2.9,6.8,9.82,-1.05,188,Kansas,Republican,0.264,0.2,30.7065,First Year of Biennium,NA,Change,-0.128,-0.024999999999999994,-4.345660000000002,0,-1,0,0
KY,1987,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,3.7,3.5,4.55,0,8,Kentucky,Democrat,0.73,0.7567567595325054,45.55264,First Year of Biennium,0.7735262,NA,NA,NA,NA,3,NA,0,0
KY,1988,1989,-52e5,0,0,0,0,-52e5,0,0,0,0,0,0,0,0,0,0,0,0,0.053,3.7,3.7,8.7,0,20,Kentucky,Democrat,0.71,0.7837837976625276,48.79615,Second Year of Biennium,0.7725287,No Change,-0.020000000000000018,0.027027038130022163,3.2435100000000006,3,0,0,0
KY,1989,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,3.7,4.1,6,0,87,Kentucky,Democrat,0.7171717171717171,0.7894737,38.97809,First Year of Biennium,0.7737966,No Change,0.007171717171717162,0.005689902337472352,-9.818059999999996,3,0,0,0
KY,1990,1991,68e7,19e7,43e7,3e7,0,0,0,33e6,0,48e7,82e6,33e7,3e7,38e6,0,0,0,0,0.06,3.7,4.3,7.55,0,182,Kentucky,Democrat,0.7171717171717171,0.7894737,39.09045,Second Year of Biennium,0.7720908,No Change,0,0,0.11235999999999535,3,0,0,0
KY,1991,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,3.8,5,5.26,0,27,Kentucky,Democrat,0.68,0.7105263,38.344970000000004,First Year of Biennium,0.770105,No Change,-0.03717171717171708,-0.07894739999999989,-0.7454799999999935,3,0,0,0
KY,1992,1993,23e6,0,5e6,0,0,0,0,18e6,0,0,0,0,0,0,0,0,0,0,0.067,3.8,5.1,8.33,2.7,37,Kentucky,Democrat,0.68,0.7105263,49.22145,Second Year of Biennium,0.7678034,No Change,0,0,10.876479999999994,3,0,0,0
KY,1993,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,3.8,5.3,3.08,0,0,Kentucky,Democrat,0.72,0.6578947,44.3707,First Year of Biennium,0.7672073,No Change,0.039999999999999925,-0.0526316,-4.850749999999998,3,0,0,0
KY,1994,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,3.9,5.7,4.48,0,124,Kentucky,Democrat,0.71,0.6756756451424394,38.21973,Second Year of Biennium,0.7622294,No Change,-0.010000000000000009,0.01778094514243933,-6.150970000000001,3,0,0,0
KY,1995,1996,-34e6,0,-27e6,0,0,0,0,-69e5,0,-34e6,0,0,0,0,0,0,-34e6,0,0.078,3.9,6.3,5.71,2.63,0,Kentucky,Democrat,0.63,0.5526316,38.35423,First Year of Biennium,0.7539967,No Change,-0.07999999999999996,-0.12304404514243938,0.13450000000000273,3,0,0,0
KY,1996,1997,-18e6,-15e5,-42e5,0,0,0,0,-13e6,0,-16e6,0,-44e5,0,0,0,0,-12e6,0,0.083,4,6.5,5.41,0,60,Kentucky,Democrat,0.6224489795918368,0.5526316,36.12257,Second Year of Biennium,0.7449481,No Change,-0.007551020408163245,0,-2.231659999999998,3,0,0,0
KY,1997,1998,-14e6,0,-14e6,0,0,0,0,0,0,-14e6,0,-14e6,0,0,0,0,0,0,0.089,4,6.8,6.41,2.56,230,Kentucky,Democrat,0.64,0.5263158,33.47897,First Year of Biennium,0.7334921,No Change,0.017551020408163254,-0.0263158,-2.6436000000000064,3,0,0,0
KY,1998,1999,-12e6,-1e6,-15e5,-1e6,0,0,0,-88e5,0,-75e5,0,-5e6,-25e5,0,0,0,0,0,0.093,4,7.1,7.23,0,33,Kentucky,Democrat,0.64,0.5263158,36.46187,Second Year of Biennium,0.7221282,No Change,0,0,2.9829000000000008,3,0,0,0
KY,1999,2000,-12e6,-1e6,-15e5,-6e6,0,0,0,-3e6,0,-7e6,0,0,-6e6,0,0,0,-1e6,0,0.1,4,7.4,4.49,0,183,Kentucky,Democrat,0.66,0.5263158,26.26402,First Year of Biennium,0.7036417,No Change,0.020000000000000018,0,-10.197849999999999,3,0,0,0
KY,2000,2001,21e6,24e6,1e6,0,0,-51e5,0,18e5,0,0,0,0,0,0,0,0,0,0,0.1,4.1,7.7,7.53,0,0,Kentucky,Democrat,0.6464646464646465,0.4736842,15.3974,Second Year of Biennium,0.6868131,No Change,-0.013535353535353511,-0.0526316,-10.86662,2,0,0,-1
KY,2001,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,4.1,7.9,0,2.5,24,Kentucky,Democrat,0.66,0.4736842,15.59486,First Year of Biennium,0.6700146,No Change,0.013535353535353511,0,0.1974600000000013,2,0,0,0
KY,2002,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,4.1,8,10,0,139,Kentucky,Democrat,0.66,0.4736842,8.449893,Second Year of Biennium,0.651966,No Change,0,0,-7.144967000000001,2,0,0,0
KY,2003,2004,8e6,6e6,35e5,0,0,0,0,-15e5,0,0,0,0,0,0,0,0,0,0,0.11,4.1,8.3,0,0,110,Kentucky,Democrat,0.65,0.4210526,33.42811,First Year of Biennium,0.6268525,No Change,-0.010000000000000009,-0.0526316,24.978216999999997,2,0,0,0
KY,2004,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,4.2,8.5,0,0,191,Kentucky,Republican,0.6363636363636364,0.4210526,34.63516,Second Year of Biennium,0.6039627,Change,-0.013636363636363669,0,1.2070500000000024,1,-1,0,0
KY,2005,2006,17e7,-29e6,-14e7,14e7,18e7,15e6,14e6,-3e7,14e6,0,0,0,0,0,0,0,0,0,0.13,4.2,9.1,9.09,2.44,528,Kentucky,Republican,0.57,0.40540542761139314,41.63443,First Year of Biennium,0.5843278,No Change,-0.0663636363636364,-0.015647172388606856,6.999270000000003,1,0,0,0
KY,2006,2007,5e6,0,0,-15e6,0,0,0,2e7,0,-32e5,0,0,-32e5,0,0,0,0,0,0.13,4.3,9.7,8.33,0,640,Kentucky,Republican,0.57,0.40540542761139314,39.44261,Second Year of Biennium,0.5670432,No Change,0,0,-2.19182,1,0,0,0
KY,2007,2008,-35e6,0,-17e6,19e5,0,0,0,-46e5,-15e6,-53e6,0,0,-38e6,0,0,0,-14e6,0,0.14,4.3,9.9,0,2.38,63,Kentucky,Republican,0.61,0.4324324046749449,51.36536,First Year of Biennium,0.5531961,No Change,0.040000000000000036,0.027026977063551783,11.92275,1,0,0,0
KY,2008,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,4.3,10,7.69,0,40,Kentucky,Democrat,0.6326530612244898,0.40540542761139314,52.29519,Second Year of Biennium,0.5394549,Change,0.022653061224489845,-0.027026977063551783,0.9298299999999955,2,1,0,0
KY,2009,2010,16e7,52e6,0,0,11e7,0,0,0,0,16e7,52e6,0,0,11e7,0,0,0,0,0.14,4.3,9.7,0,0,23,Kentucky,Democrat,0.65,0.4166666930555533,44.9558,First Year of Biennium,0.5328361,No Change,0.01734693877551019,0.011261265444160173,-7.3393899999999945,2,0,0,0
KY,2010,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,4.4,9.5,0,0,290,Kentucky,Democrat,0.65,0.4594594428049669,37.49059,Second Year of Biennium,0.5255017,No Change,0,0.042792749749413606,-7.465210000000006,2,0,0,0
KY,2011,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,4.4,10,7.82,1.56,290,Kentucky,Democrat,0.58,0.40540542761139314,37.49237,First Year of Biennium,NA,No Change,-0.07000000000000006,-0.05405401519357378,0.0017800000000036675,2,0,0,0
LA,1987,1988,-15e6,-5e6,0,0,0,0,0,-1e7,0,0,0,0,0,0,0,0,0,0,0.056,4.3,3.5,0,-2.27,-781,Louisiana,Democrat,0.7864077808464508,0.8717949,35.38049,Second Year of Biennium,0.83079,NA,NA,NA,NA,3,NA,0,0
LA,1988,1989,45e7,44e7,15e6,0,0,0,0,4e6,0,0,0,0,0,0,0,0,0,0,0.059,4.3,3.8,5.66,0,276,Louisiana,Democrat,0.8269230497411245,0.8717949,42.74006,First Year of Biennium,0.8163822,No Change,0.04051526889467372,0,7.359569999999998,3,0,0,0
LA,1989,1990,-11e7,-11e7,0,0,0,0,0,0,0,13e7,-19e7,18e7,-1e7,25e6,93e6,5e6,29e6,0,0.064,4.2,4,5.36,0,546,Louisiana,Democrat,0.8269230497411245,0.8717949,31.28903,Second Year of Biennium,0.8278844,No Change,0,0,-11.45103,3,0,0,0
LA,1990,1991,11e7,11e6,0,0,14e6,0,0,8e7,0,6e8,0,0,0,0,0,0,6e8,0,0.068,4.3,4.1,8.47,-2.33,437,Louisiana,Democrat,0.834951420680555,0.8717949,29.79128,First Year of Biennium,0.8268865,No Change,0.00802837093943043,0,-1.49775,3,0,0,0
